,subwatershed,area,perimeter,circulatory_ratio,relief,avg_slope,watershed_length,elongation_ratio,drainage_density,shape_factor,relief_ratio,ruggedness,aae_area,buildings_aae_count,x_area,buildings_x_count,water_bodies_area,dams_count,bridges_count,streets_km,railroads_km,population,population_density,median_income,housing_density,population_change,dependent_population_pct,dist_to_stream_avg,dist_to_stream_stdev,dist_to_stream_skewness,dist_to_stream_kurtosis,levee_length_km,levee_low_crest_elevation_m,lu_21_area,lu_22_area,lu_23_area,lu_24_area,lu_41_area,lu_82_area,avg_impervious_percent,orb100yr06h,orb100yr12h,orb100yr24h,orb25yr06h,orb25yr12h,orb25yr24h,orb2yr06h,orb2yr12h,orb2yr24h,orb50yr06h,orb50yr12h,orb50yr24h,orb100yr06ha_am,orb100yr12ha_am,orb100yr24ha_am,orb25yr06ha_am,orb25yr12ha_am,orb25yr24ha_am,orb2yr06ha_am,orb2yr12ha_am,orb2yr24ha_am,orb50yr06ha_am,orb50yr12ha_am,orb50yr24ha_am,flow_0_exceedence_prob,flow_0.1_exceedence_prob,flow_1_exceedence_prob,flow_10_exceedence_prob,flow_50_exceedence_prob,slope_of_flow_duration_curve,mean_policy,mean_claim,policy_total_building_coverage_avg,claims_total_building_insurance_coverage_avg
1130,51401010701,59.62504576,43.91820546,0.388462783,151.2453273,11.642285346985,4.018380948,2.168294738,1.441557421,0.270815481,0.037638375,0.21802882399999998,0.550603843,17,0.043655814,2,0.344688555,3,6,77.45873525,6.995180575,24052,403.38753110000005,66666.25,19.06916775,919,37.025,263.6850637,209.2189175,1.353426859,2.158207141,0.0,0.0,3.036290591,0.327154735,0.159748083,0.049669881,41.09303873,2.696053739,0.597826421,4977,5738,6926,3863,4497,5402,2222,2625,3128,4402,5098,6142,4957,5715,6898,3847,4479,5380,2046,2417,2880,4384,5077,6117,0.078447244,0.048611024,0.018513386,0.0028094490000000003,7.55906e-05,-0.033731454,119961.7061,7869.442328,32724.37468,795.4099616000001
1132,40400010501,46.73073718,32.72770891,0.548253343,30.71557252,1.7778576612472998,4.180150338,1.845289345,0.7578679070000001,0.373922131,0.007347959,0.023278347,7.091368596000001,128,1.266437594,223,1.607285441,0,3,193.0509764,7.5401136179999995,64443,1379.028106,76416.0,100.1482168,3358,38.77,571.5858224,437.2759206,1.112508267,0.529587148,0.0,0.0,5.578555473,12.25191945,3.13338696,0.770407288,5.815800933999999,11.22382629,15.51328564,5375,6097,7523,3993,4565,5667,2129,2481,3016,4674,5321,6557,5353,6072,7492,3977,4546,5644,1960,2284,2777,4655,5299,6530,0.035225518,0.016353992,0.006414909,0.002050724,0.0010765360000000001,-0.012913807,190493.0196,6592.4404859999995,28531.30807,19072.9731
1133,51201010405,67.18613239,62.76696983,0.21430247100000002,40.08276545,1.1476225852966002,4.0319775369999995,2.29391212,1.034773338,0.241967238,0.009941216999999999,0.041476577,9.854725334,32,0.24743209100000002,11,1.666600808,0,7,129.31836270000002,2.8467862999999998,13870,206.4414114,51801.0,8.841110195,719,46.9,554.9919614,353.9721168,1.9435523190000001,7.463426945,0.0,0.0,2.641122774,0.8044228090000001,0.17528464,0.128565175,6.905986391,52.31295155,0.9549028279999999,4279,4880,5552,3373,3858,4452,1964,2269,2668,3815,4354,4993,4261,4860,5529,3359,3842,4434,1808,2089,2456,3799,4336,4973,0.029186757999999997,0.014764691000000002,0.005629408000000001,0.001974086,0.0004932059999999999,-0.011576707,41397.63052,4851.385800999999,13381.14624,5.771372013
1137,51201111801,70.85488993,41.66846817,0.5128196070000001,90.96040344,1.8730458021164,4.581936866,2.072959763,1.065402166,0.29629776399999996,0.019851955,0.096909411,0.0,0,0.0,0,0.401020229,0,17,103.8844184,0.0,7189,101.4608873,53460.0,2.3428164259999997,278,34.05,530.2637238,395.20616210000003,0.317168071,-1.517078594,0.0,0.0,3.194710947,0.371301559,0.045322074000000004,0.02855517,9.748016123,51.21370949,0.524662197,4941,5636,6549,3865,4465,5250,2237,2639,3164,4389,5039,5888,4921,5613,6522,3849,4447,5229,2059,2429,2913,4371,5018,5864,0.039061762,0.027147574,0.011104261,0.002833492,0.000282285,-0.018607555,47380.99405,4025.929573,60961.39069,0.0
1138,51201011404,41.80619572,31.8306438,0.518513022,50.42862456,1.3054078817368,3.6348301,2.007202865,0.781782462,0.31602947,0.013873723000000001,0.039424214,0.268085145,0,0.08833485099999999,0,0.092856262,0,5,52.33081521,0.0,3413,81.63861699,61141.0,6.051734572999999,-396,39.7,476.1326364,516.4501769999999,1.3560047990000001,0.734418984,0.0,0.0,1.493396715,0.319176405,0.038167563,0.0009,4.566745335,33.89861008,0.48512828399999997,4700,5305,6109,3648,4141,4808,2099,2417,2793,4163,4713,5441,4681,5283,6084,3633,4124,4788,1932,2225,2571,4146,4694,5419,0.030119057999999997,0.016183298,0.005329336,0.001820985,0.00039057800000000004,-0.014960065,158723.6842,18629.36,80604.19355,1.203679893
1140,51201060601,55.47097104,40.99678106,0.414740183,33.02818657,1.7636392116547,4.136019264,2.031914318,1.023661471,0.308389326,0.007985500999999999,0.033809682,8.915098926,26,0.0,0,8.781322735,0,1,105.10609290000001,11.18025313,6321,113.95149359999999,53951.5,19.21725868,-539,42.0,596.6190637,415.81052969999996,0.400251216,-1.0685569590000001,0.0,0.0,3.8005226530000003,1.56106368,0.42357076299999996,0.11952155699999999,6.891186628,26.24310152,1.919220567,4900,5576,6311,3779,4314,4933,2108,2433,2826,4321,4925,5604,4880,5553,6285,3763,4296,4913,1941,2240,2602,4303,4905,5581,0.010630323999999998,0.007063519,0.002557638,0.00083524,0.000467267,-0.0050492620000000005,135498.2312,12371.434159999999,43992.38205,9444.545718000001
1141,51402011103,36.96301944,37.69658758,0.32686861899999997,59.40987492,3.3297724723816002,3.057392267,2.243817945,1.32852791,0.25289188,0.019431551000000002,0.078927677,6.33404093,298,0.041564711000000004,1,0.989489287,0,8,159.640625,7.3378278660000005,40259,1089.1696789999999,79080.33333,64.76743611,515,40.53333333,263.7468664,186.3868061,1.385196663,4.039830588,0.0,0.0,4.8100399760000006,3.6276314210000002,1.213997947,0.788068203,8.665465341,6.221955802,8.139360428,5110,5956,7178,3998,4692,5643,2305,2735,3275,4536,5306,6392,5089,5932,7149,3982,4673,5620,2122,2518,3015,4517,5284,6366,0.03954497,0.025577647000000002,0.007793517,0.002634827,0.00075564,-0.018746178,172358.1365,2814.480415,28227.57912,23142.79444
1143,51202011701,44.24921214,31.31997418,0.566855828,112.67695619999999,9.7278451919556,3.6867693989999997,2.0359253809999998,1.756024759,0.307175381,0.030562517999999997,0.197863525,2.858494982,24,0.17186918399999998,2,0.136168652,2,8,70.542307,0.0,18805,424.979318,63454.0,9.197903879,652,38.575,186.4502186,155.3724779,1.398250575,1.810855315,0.0,0.0,1.8810313719999998,0.22536783300000002,0.009113817,0.0,32.82960543,6.397952131,0.31109032,5004,5611,6405,3836,4390,5109,2139,2541,3046,4396,4981,5746,4983,5588,6379,3820,4372,5088,1969,2339,2804,4378,4961,5723,0.079320534,0.031904047000000005,0.012064781,0.0029232459999999996,0.000398587,-0.028871803999999997,184784.9854,49377.48488,27887.518210000002,18174.02597
1145,51202010901,67.61135526,68.90042541,0.17897225,40.75382889,1.0623823404312,4.884681004,1.899453529,0.587070124,0.352900906,0.008343191,0.023925355,4.639125589,168,0.228295731,172,1.133172282,0,13,246.54765189999998,0.0,76672,1134.010695,97882.875,80.6077615,5712,39.9875,452.162883,287.357937,1.102707155,2.744880408,0.0,0.0,9.56394835,6.942922007999999,4.1818614830000005,0.395459636,2.333319811,41.36132944,8.741374016,4629,5215,5831,3621,4148,4723,2101,2468,2864,4117,4679,5274,4610,5194,5807,3606,4131,4704,1934,2272,2637,4100,4660,5252,0.037858407000000004,0.024885775,0.009708158,0.003292648,0.001168849,-0.017183278,166656.1154,9624.217298,35682.96019,27658.030260000003
1147,51402010802,52.86081348,38.69913439,0.443548591,41.51286864,2.0887084007263,3.4159295010000004,2.401668608,1.448732735,0.22074148300000002,0.01215273,0.060141052,21.30431965,161,0.0,0,0.68844551,0,10,106.0114895,5.947501078999999,13181,249.3529542,54778.25,17.49878481,-15,42.125,306.3570782,197.2856436,0.788214052,0.01213162,0.0,0.0,3.283433151,0.974384903,0.592041728,0.256771052,7.650162169,31.03195028,2.165046453,5050,5976,7230,3942,4682,5646,2277,2719,3261,4478,5310,6416,5029,5952,7201,3926,4663,5623,2096,2503,3002,4460,5288,6390,0.029812104,0.021026619,0.00749132,0.002341208,0.000600449,-0.015814846,98070.63102,4641.870971,15689.20058,10786.15186
1150,51202020301,66.83527616,43.38310745,0.446245961,111.12362150000001,6.3718981742859,3.957186858,2.3311562009999998,0.930036456,0.23429734600000002,0.028081468999999998,0.103349019,6.4868344239999995,146,0.0,0,0.338050623,1,12,79.92254666,0.287015233,25203,377.09128250000003,55306.0,18.76254685,993,39.6,364.6194805,265.4926937,1.058205316,0.660875357,0.0,0.0,3.629803552,0.77252327,0.645123558,0.19414885199999998,41.63743863,3.894456445,1.486189485,5156,5790,6830,3940,4507,5353,2191,2593,3109,4524,5128,6072,5135,5766,6802,3924,4488,5331,2017,2387,2862,4505,5107,6047,0.07659558,0.032707022999999995,0.011926009,0.003108948,0.000394547,-0.026992695,125207.19699999999,10616.2794,27823.48283,22490.0045
1151,51202040404,82.15676487,55.31201805,0.33745369299999994,43.30050495,0.80340611934662,4.470186827,2.287973814,0.655776236,0.243224892,0.009686509,0.028395442000000003,7.320544985,79,1.400098711,27,0.18378149800000002,0,10,163.9823592,12.65004645,43425,528.5626821999999,64635.571429999996,26.692871899999997,1697,38.65714286,979.1204365,733.1918731000001,0.5803727160000001,-0.291882691,0.0,0.0,4.543867573,2.279517301,1.27866851,0.528909961,3.568663505,67.53221033,2.811860561,4689,5309,5835,3647,4211,4773,2082,2482,2946,4153,4750,5304,4670,5287,5811,3632,4194,4753,1917,2285,2712,4136,4731,5282,0.031999643,0.019277875,0.009013347,0.003171707,0.0007274769999999999,-0.01158619,168266.8667,4562.119994,34160.78667,23744.27032
1159,50902030902,100.38740370000001,64.43381283,0.303851527,157.26843259999998,9.0319032669067,3.8413932839999996,2.9431059569999998,1.995018235,0.146993565,0.040940466,0.313753391,4.852291213,20,0.0,0,0.80405082,2,10,136.3501796,0.0,10628,105.86985619999999,48348.0,6.943102164,94,43.03333333,207.92373469999998,131.4518953,0.869990295,0.6731303279999999,0.0,0.0,4.511520106,0.483308809,0.076935748,0.009972067,43.14612278,3.652711182,0.622519255,4643,5368,6206,3698,4323,5034,2196,2612,3074,4160,4839,5617,4624,5346,6181,3683,4305,5013,2022,2405,2830,4143,4819,5594,0.07665092700000001,0.036874681,0.019285775,0.0025501960000000002,0.000269908,-0.026597137000000003,115940.869,8055.686928,29292.83872,6658.484009000001
1161,51202080805,62.4783892,40.98632552,0.467370954,115.4287867,8.418175697326701,2.597614296,3.433565256,1.991191511,0.107998944,0.044436461,0.22984082,11.79444358,64,0.0,0,0.195867197,0,12,60.34058734,0.0,13268,212.36142880000003,64912.0,7.522601111,584,40.2,214.6965172,134.9005432,0.935510347,1.369341816,0.0,0.0,2.2989251530000003,0.065769103,0.004581740999999999,0.0009,40.90559286,7.564267919,0.150846109,5157,5809,6781,3933,4513,5331,2176,2581,3101,4519,5140,6038,5136,5785,6753,3917,4494,5309,2003,2376,2855,4500,5119,6013,0.05615796,0.030850514,0.011772852,0.002869323,0.000519041,-0.024571198,95092.43347999999,3665.368728,27141.547430000002,12341.76576
1162,51201081606,66.58443709,42.75150386,0.45780423299999995,60.13334094,2.2395524978637997,3.7023593960000003,2.486925934,1.057961029,0.20586590000000002,0.016241896999999998,0.063618731,3.2267723580000003,2,0.0,0,0.504322692,0,15,100.3309001,2.7656356339999997,5581,83.81838526,54835.0,3.409205063,-452,43.1,382.91542710000004,391.842803,1.46811934,1.046136004,0.0,0.0,2.551573395,1.0717597859999999,0.165157739,0.03781342,13.1296434,44.55309367,0.970436752,5215,5923,6958,3988,4587,5383,2243,2643,3093,4573,5232,6144,5194,5899,6930,3972,4568,5361,2065,2433,2848,4554,5211,6119,0.059764159000000004,0.021638459,0.008033174,0.002166061,0.000509503,-0.02176304,139730.1509,665.742798,19792.306790000002,5660.573639
1163,51201100402,70.34044685,57.61077943,0.266322271,51.87319987,1.1686098575591999,11.02802161,0.858143688,0.8073705809999999,1.728980494,0.004703763,0.041880896,5.232007979,117,0.648624372,86,0.315213876,0,12,152.29380780000002,15.51094067,26141,371.6353985,62249.2,34.94433302,433,38.9,403.03674069999994,316.853993,2.7988796419999997,17.50022082,0.0,0.0,4.985355749,3.6319216180000002,1.03773581,0.291238265,2.946533415,53.83499512,3.482369423,5140,5723,6321,3904,4430,5027,2158,2529,2964,4502,5059,5660,5119,5700,6295,3888,4412,5006,1987,2328,2729,4483,5038,5637,0.063366768,0.022841302,0.008834363000000001,0.002656248,0.000621089,-0.019504841000000002,199216.9096,6899.519229,23831.954319999997,22834.579530000003
1168,50800030501,44.79298084,33.77756785,0.49335902600000003,59.30596475,3.6075375080109002,2.715612956,2.780943526,1.2323631590000002,0.164636369,0.021838887,0.07308648599999999,0.756510343,4,0.0,0,0.252037773,0,6,59.13647583,0.0,10093,225.325482,64311.5,7.077001665,-212,42.45,256.2142329,153.8703251,0.406870501,-0.429551235,0.0,0.0,1.834624847,0.170764269,0.039827879,0.006876561999999999,13.18478896,23.50005192,0.399923652,4399,5037,5822,3513,4082,4758,2086,2479,2931,3951,4559,5289,4381,5016,5798,3498,4065,4738,1920,2282,2698,3935,4540,5267,0.068608995,0.0353777,0.013786888,0.002073135,0.00034162699999999995,-0.028221528,127185.457,6511.476025,23473.82146,5012.2098399999995
1169,41000040605,39.71589201,32.17029214,0.482241049,44.72200279,1.7854731082916,3.6711845339999996,1.937006173,0.987404718,0.3393502,0.0121819,0.044158717,2.553696532,218,0.932464959,209,0.455133729,1,15,260.8416395,11.25665262,44178,1112.3506929999999,41338.85714,191.8123858,1394,39.13571429,354.736134,283.47042589999995,1.52633248,3.0455289710000004,1.515132044,228.4557,8.801429603999999,9.102694827999999,7.77958753,4.695729238999999,2.930293373,3.420628377,32.46165085,4550,5202,5735,3519,4021,4512,1985,2283,2613,4014,4589,5110,4531,5181,5712,3504,4004,4493,1827,2102,2406,3997,4570,5089,0.02877912,0.017881528,0.00945505,0.003649477,0.0016286470000000002,-0.010971347,169900.8649,7735.87765,21006.27363,7681.729681999999
1170,40500011803,61.37190361,62.47903343,0.19756538399999998,34.095027,1.4791501760483,6.463106483,1.3677242440000001,0.594521228,0.680633041,0.005275330999999999,0.020270217,6.8423268539999995,17,0.42879136700000003,3,0.890342207,0,9,88.03395856,3.1794884999999997,24379,397.23388989999995,63653.0,9.874225246,83,41.26,852.3473212000001,808.7572149,2.104453574,5.074803926,0.0,0.0,2.454560454,0.674265927,0.12048490699999999,0.038177972000000004,3.5529460630000003,49.984161900000004,0.751125693,4617,5269,5836,3571,4076,4590,2011,2310,2660,4075,4652,5197,4598,5247,5812,3556,4059,4571,1851,2127,2449,4058,4633,5176,0.015857108999999998,0.007925173,0.0025821760000000003,0.0007134519999999999,0.000148777,-0.00647931,102273.2105,6789.8843099999995,31530.093080000002,50269.21853
1174,51202070703,60.30844927,41.39200284,0.44233891,54.205625,1.8949105739593997,3.167272102,2.766678943,1.500459275,0.16633842699999998,0.017114294,0.081333333,4.424573905,3,0.0,0,1.9802612919999998,0,4,82.46383036,5.140458313,24189,401.0880779,51869.0,9.567481952,901,37.9,204.49635469999998,156.8792426,1.425507659,2.457537886,0.0,0.0,2.551330596,0.290563495,0.05841742900000001,0.018899999,22.63111739,23.60552334,0.511627555,5148,5823,6768,3908,4507,5262,2158,2572,3034,4500,5142,5991,5127,5799,6740,3892,4488,5240,1987,2368,2793,4482,5121,5967,0.07685549900000001,0.038124982,0.015745641,0.002085538,0.000337179,-0.031437537,144098.1417,6794.561801000001,82382.05894,58093.188310000005
1175,51202060304,60.91009227,55.12632422,0.251872673,86.22588727,3.6771683692932005,3.517963153,2.503274075,1.552590819,0.20318578199999998,0.024510174,0.133873521,5.859148922,11,0.0,0,0.575067558,1,13,63.18935973,6.241815516,18274,300.0159632,52818.75,6.43571509,1220,40.1,232.54552510000002,152.17554040000002,0.7767286379999999,0.020594384,0.0,0.0,1.890199472,0.560562921,0.0703421,0.02017353,17.97670384,34.49198065,0.580215693,4601,5234,6001,3606,4175,4855,2083,2480,2948,4091,4697,5423,4582,5213,5976,3591,4158,4835,1918,2283,2714,4074,4678,5401,0.055798057000000005,0.034242598,0.01281255,0.0034986329999999997,0.0007271980000000001,-0.024431339,121532.9994,7004.082559,16441.92073,11353.11103
1177,51201080606,56.34028141,38.98406062,0.465859256,78.89491603,2.8814487457274995,3.510528582,2.4126373780000003,1.207080743,0.218738895,0.0224738,0.09523253400000001,1.282571168,9,0.0,0,0.042430265,0,5,62.13768275,11.45958327,3739,66.36459575,64489.0,3.904843826,326,42.6,434.8211487,373.982982,0.9568024070000001,-0.244162582,0.0,0.0,1.307486641,0.7928943390000001,0.025205177000000002,0.0018,14.14802547,37.6978357,0.64966768,5129,5781,6742,3940,4485,5195,2253,2608,2978,4506,5108,5940,5108,5757,6715,3924,4467,5174,2074,2401,2742,4487,5087,5916,0.052168913,0.027884751,0.007523797,0.001715326,0.000415895,-0.025529237000000003,60592.307689999994,1838.7975,26492.43104,32912.02363
1179,51201040501,81.59909742,73.03451285,0.19223787,66.08368907,2.4438259601592995,5.098583134,1.999163122,0.901180663,0.31857644,0.012961186999999999,0.059553342999999995,5.7787745710000005,59,0.0,0,2.184008057,0,4,137.757063,12.12604914,15073,184.7201805,54159.0,11.55650038,-1291,40.825,360.9360941,328.3293386,1.5678052930000002,2.438064645,0.0,0.0,3.652298188,0.906207943,0.16493433,0.105230335,13.24312741,52.55515858,0.834294975,4669,5283,5996,3619,4103,4719,2061,2358,2739,4130,4677,5344,4650,5261,5972,3604,4086,4700,1897,2171,2522,4113,4658,5322,0.020378165,0.00994637,0.00227956,0.000421994,9.07419e-05,-0.009061155999999999,82454.69177,8387.021567,25842.63927,31944.641989999996
1181,51401041106,67.33668243,47.43595548,0.37605059,143.2055346,6.5008544921875,2.9739495469999997,3.113488892,1.464397446,0.13134558400000002,0.048153317,0.209709819,2.523203865,13,0.0,0,0.18792073899999998,0,3,90.82123624,0.0,6387,94.85171781,41075.5,5.970000087000001,-62,39.5,282.5847002,183.2910892,0.926844366,0.45498516899999997,0.0,0.0,2.847817609,0.485830282,0.10847264599999999,0.075604525,37.52336229,5.869574761,0.631427705,4947,5757,6938,3885,4555,5485,2267,2686,3218,4405,5142,6196,4927,5733,6910,3869,4536,5463,2087,2473,2963,4387,5121,6171,0.071403593,0.04348144599999999,0.014490963999999999,0.0031071540000000004,0.000128863,-0.031649349,78722.13137999999,27041.792680000002,48994.177169999995,12.76986788
1189,51202011201,60.15031755,54.61479958,0.253411955,65.02167496,1.4433997869492001,3.554119177,2.462306066,0.401420579,0.21000326600000002,0.018294737,0.026101037999999997,1.984032465,258,1.896834145,789,0.146590319,3,44,1287.694425,79.38773475,165677,2754.382799,33575.05455,471.43558260000003,8305,34.32,1103.64447,717.7756572000001,0.33748107299999996,-0.87171498,6.82903928,206.6149,6.238683096,21.12413913,19.00486175,12.37037773,0.043640562,0.222067767,52.39151764,4831,5415,5847,3725,4262,4762,2095,2484,2917,4259,4826,5303,4811,5393,5823,3710,4244,4742,1929,2287,2685,4241,4806,5281,0.02952181,0.014257384,0.007240759,0.0027418209999999998,0.0009019360000000001,-0.009978376,157708.0632,3762.0530439999998,29490.33418,19080.89886
1190,51202010704,64.2526723,40.32984842,0.49641841,38.24396534,1.3309742212296,5.977854095,1.513057198,0.481173444,0.556159585,0.006397608000000001,0.018401981,4.04606552,102,0.042703664,22,0.670425524,1,13,281.399357,10.44250213,51602,803.1105657,73131.66667,87.32710717,4339,37.21666667,755.5010052,720.1963709,1.87422595,3.289961049,0.0,0.0,8.075977787000001,7.168239035,5.510697487000001,1.53030896,2.385861186,34.14027458,12.21004677,4753,5324,5861,3671,4185,4727,2090,2451,2846,4200,4747,5289,4733,5302,5837,3656,4168,4708,1924,2256,2620,4183,4728,5267,0.037814545,0.023579892,0.009707049,0.0032183259999999997,0.000808535,-0.01786814,153321.3436,4844.635613,52754.50069,33451.4819
1193,50800030803,76.6784442,53.67764137,0.33442313,154.6169538,3.8056683540344,2.4668779290000002,4.005382962,1.112933682,0.079363722,0.062677181,0.172078416,1.727999412,34,0.0,0,0.220888207,0,5,91.16476656,0.446793315,6353,82.8524896,58027.0,6.103410221,438,42.2,264.756862,258.24301260000004,2.22795443,7.832182509,0.0,0.0,3.119901415,0.221458226,0.025955456000000002,0.0032765620000000002,16.86183567,40.68211883,0.295651168,4208,4867,5695,3438,4013,4669,2105,2498,2890,3824,4445,5182,4191,4847,5672,3424,3996,4650,1938,2300,2661,3808,4427,5161,0.032647524,0.020216143,0.008549697,0.002440006,0.000711221,-0.013707426000000002,83902.04082000001,9902.027778,29403.12681,9834.651213
1195,51202020905,40.94563819,32.9849047,0.47291930299999996,43.81230194,2.1612741947173997,2.334167636,3.093334167,1.289453053,0.13306273400000002,0.018769988999999997,0.056493905999999997,0.0,0,0.0,0,0.257060587,0,6,89.25041948,6.700725013,9427,230.23209350000002,60919.5,4.737989407,-164,40.15,366.88208060000005,186.41600569999997,0.283770174,-0.437160156,0.0,0.0,2.079590195,0.463817239,0.255483975,0.045560632000000004,2.205077997,33.13262023,1.251697898,5001,5724,6785,3914,4529,5381,2262,2663,3189,4444,5113,6067,4980,5701,6757,3898,4510,5359,2082,2452,2936,4426,5092,6042,0.036655033999999996,0.025313755,0.009357126,0.003025395,0.0005074519999999999,-0.018589071000000002,123099.8751,5821.604737,3088.229318,1554.461503
1198,51202030301,78.46280826,43.63741382,0.517792438,73.9912598,2.435206413269,2.997696148,3.334259318,1.5010062419999999,0.11452792,0.024682707999999998,0.111061343,2.124750357,14,0.0,0,0.48550212,1,20,121.80557720000002,8.354737595,23982,305.64799460000006,59705.75,11.26648433,-671,37.95,197.50571630000002,152.327268,1.781342065,5.096182705,0.0,0.0,3.097556088,0.947179982,0.255013955,0.161156635,15.73166131,53.2893007,1.0077780490000001,5293,5916,6811,4014,4579,5325,2207,2617,3096,4625,5224,6046,5271,5892,6783,3997,4560,5303,2032,2409,2850,4606,5203,6021,0.084659709,0.030657532,0.011448236,0.0026282090000000003,0.00048530599999999996,-0.029482786,165338.1535,3605.28335,4040.3867700000005,251.1834931
1200,51202010301,40.48983448,35.3278834,0.407681148,60.38216959,0.8116871714591999,7.758337431,0.925463715,0.54175319,1.486590411,0.007782875,0.032712233,4.203771482,50,0.314621991,30,0.33968112200000006,0,6,89.60644827,5.682305372,16914,417.7344812,61605.333329999994,36.25601386,-784,43.23333333,552.8360101,372.5063908,1.016650515,0.9060444120000001,0.0,0.0,2.23093195,2.335289057,0.40636442799999994,0.08414410800000001,1.528124475,31.19783013,3.009158373,4251,4823,5519,3395,3884,4503,2023,2352,2767,3821,4352,5009,4233,4803,5496,3381,3868,4484,1862,2165,2547,3805,4334,4988,0.046962378,0.018373507,0.006219626999999999,0.002168173,0.000544102,-0.015694329,153025.5081,13589.51389,12473.603659999999,8534.188054
1203,71200010703,66.97336582,46.91140106,0.38243284299999997,19.5647756,0.59655791521072,5.237114392,1.763250688,1.288326846,0.409526486,0.003735793,0.025205826,34.47748067,122,0.0,0,0.38961185299999995,0,6,249.1170745,15.07130961,6372,95.14229906,52547.5,7.077440325,57,38.5,355.0672043,207.66932,0.557381692,0.13906704,0.0,0.0,3.349998365,1.400114735,0.36012579100000003,0.082047749,4.613431358,53.89721283,1.384132624,5082,5796,6683,3852,4409,5140,2099,2432,2848,4449,5085,5887,5061,5772,6656,3836,4391,5119,1932,2239,2622,4431,5064,5863,0.008604447,0.005560483000000001,0.003542118,0.002202979,0.001257052,-0.002566223,108338.8998,8215.441922,27942.48656,2902.555628
1204,40500011704,55.09103995,44.40107707,0.351159017,56.59900749999999,1.4830914735793999,6.3207960420000004,1.32502407,0.817771444,0.725207995,0.008954410999999999,0.046285052,2.287962591,37,0.293153238,28,1.27964366,0,6,113.65734920000001,13.93960657,28555,518.3238513,64805.333329999994,25.9933376,312,41.71666667,367.55054160000003,312.282264,1.444665215,2.091431991,0.0,0.0,3.66000391,1.840483829,0.601590336,0.434983861,3.947446458,36.42770353,2.880301952,4570,5205,5798,3539,4031,4564,1993,2284,2647,4037,4599,5166,4551,5184,5774,3524,4014,4545,1835,2103,2437,4020,4580,5145,0.0112515,0.003578562,0.001180311,0.00051439,0.000219872,-0.003371774,163740.193,2832.374316,68756.64076000001,15087.541969999998
1206,51202070403,67.60555967,45.64436324,0.407772535,74.12608536,4.042630195617701,3.366320272,2.75607374,1.233114532,0.16762101,0.022019915,0.09140595300000001,4.494689493,6,0.0,0,0.960895783,1,10,95.28338484,1.060168016,8634,127.71139009999999,56080.5,4.881255353,15,38.85,254.7244875,173.4999777,1.1518279409999999,1.921632735,0.0,0.0,3.164401764,0.405105116,0.023320032999999997,0.005256558000000001,31.8475901,24.9114536,0.40926343200000004,4685,5332,6380,3675,4254,5041,2129,2529,2967,4167,4786,5695,4666,5310,6354,3660,4236,5020,1960,2328,2732,4150,4766,5672,0.071561786,0.039679297,0.015361666999999999,0.002082779,0.00033905,-0.032213872000000005,73434.43002999999,7166.919348,5163.6444409999995,1956.310803
1207,51202010606,55.45791678,42.6901242,0.38240061200000003,28.44790058,0.95191478729248,9.067749876,0.926696031,0.626120302,1.482639316,0.0031372609999999997,0.017811808000000002,3.80442559,11,0.005638939,0,0.153872273,0,12,124.73325420000002,6.666339835,26497,477.7857074,63744.4,23.51332462,-213,37.9,612.2115834,374.30033330000003,0.662427442,0.6390009170000001,0.0,0.0,3.022422535,1.8679845330000002,0.370198013,0.165021334,3.0283849810000003,44.18863841,2.164246082,4803,5398,6125,3688,4213,4868,2091,2451,2866,4234,4799,5484,4783,5376,6100,3673,4196,4848,1925,2256,2639,4217,4779,5462,0.0,0.0,0.0,0.0,0.0,0.0,165305.745,21758.352319999998,60741.617439999995,52853.877
1208,51201040304,90.25501373,77.42264628,0.18921047600000002,61.946498600000005,1.8739596605301,6.264764056000001,1.7111418319999998,0.795512277,0.434848626,0.009888082,0.049279199999999995,5.970057361,14,0.0,0,1.4165560769999999,0,16,128.0088302,34.66493704,23126,256.2295328,61073.0,10.01606407,25,40.62,492.5646052,336.8360736,0.712199083,-0.234100125,0.0,0.0,3.545117445,0.9030864809999999,0.10001859099999999,0.013943701999999999,9.370339743999999,71.49496523,0.633527815,4685,5325,5965,3632,4132,4689,2053,2353,2717,4141,4708,5313,4666,5303,5941,3617,4115,4670,1890,2166,2501,4124,4689,5291,0.015328221000000001,0.011698813,0.0055801290000000005,0.0019679470000000003,0.000546906,-0.006782366,164447.1372,393.4653923,28407.32765,12271.45463
1209,40500011601,49.04942469,50.03121939,0.246241703,49.91539084,3.0893032550812,3.4505158660000004,2.290276883,0.8386033209999999,0.24273597100000002,0.014466066000000001,0.041859213,1.4717405159999999,0,0.0,0,2.1223315,0,0,48.22963238,7.220383592999999,20825,424.5717484,52736.75,7.176434836,356,40.075,519.5043241000001,393.2863546,0.967338527,0.365818167,0.0,0.0,1.9798383419999999,0.184557067,0.012269176000000001,0.0009,14.46074528,21.07613938,0.317742258,4566,5216,5771,3530,4032,4540,1986,2285,2632,4030,4602,5140,4547,5195,5747,3515,4015,4521,1828,2104,2423,4013,4583,5119,0.015583795,0.010991114,0.004329945,0.0015942270000000001,0.00041265800000000005,-0.007970751,115155.7786,9660.906579999999,11142.09043,4363.29959
